Time,Device,B_hat,J_m,Best_Js,Target_MEC,J_d,p_L,p_U,p_0,Init_Mode,Final_Mode,Cost,Energy
89,1,-0.000953,3.323193e-08,1.991737e-08,4,2.000000e-08,2.359731e-01,1.000000e+00,3.443092e-03,2,2,8.475543e-05,2.000000e-05
89,4,-0.000955,3.325635e-08,1.998184e-08,8,2.000000e-08,2.253233e-01,1.000000e+00,3.714770e-03,2,2,8.876133e-05,2.000000e-05
89,5,-0.000834,3.085097e-08,1.739806e-08,3,2.000000e-08,2.820046e-01,1.000000e+00,2.845198e-03,2,2,7.092083e-05,2.000000e-05
89,8,-0.000826,3.068585e-08,1.715910e-08,8,2.000000e-08,3.147839e-01,1.000000e+00,2.397329e-03,2,2,6.353565e-05,2.000000e-05
89,9,-0.000957,3.329854e-08,1.979231e-08,2,2.000000e-08,3.049316e-01,1.000000e+00,2.235204e-03,2,2,6.558847e-05,2.000000e-05
90,4,-0.000928,3.272678e-08,1.933359e-08,3,2.000000e-08,2.601058e-01,1.000000e+00,2.987117e-03,2,2,7.689178e-05,2.000000e-05
90,5,-0.000821,3.058245e-08,1.710540e-08,1,2.000000e-08,2.919416e-01,1.000000e+00,2.724022e-03,2,2,6.850685e-05,2.000000e-05
90,6,-0.000967,3.350777e-08,2.002064e-08,7,2.000000e-08,2.963032e-01,1.000000e+00,2.323598e-03,3,3,2.000000e-03,0.000000e+00
90,7,-0.000989,3.393954e-08,2.053949e-08,3,2.000000e-08,2.624459e-01,1.000000e+00,2.798766e-03,3,3,2.000000e-03,0.000000e+00
90,8,-0.000810,3.036993e-08,1.711067e-08,4,2.000000e-08,2.215213e-01,1.000000e+00,4.324466e-03,2,2,9.028477e-05,2.000000e-05
91,1,-0.000896,3.207514e-08,1.853373e-08,8,2.000000e-08,3.222132e-01,1.000000e+00,2.157182e-03,2,2,6.207071e-05,2.000000e-05
91,2,-0.000702,2.820901e-08,1.492962e-08,5,2.000000e-08,2.265697e-01,1.000000e+00,4.652232e-03,2,2,8.827304e-05,2.000000e-05
91,4,-0.000900,3.217140e-08,1.894165e-08,4,2.000000e-08,2.145089e-01,1.000000e+00,4.208773e-03,2,2,9.323620e-05,2.000000e-05
91,5,-0.000796,3.008346e-08,1.687187e-08,2,2.000000e-08,2.104093e-01,1.000000e+00,4.760295e-03,2,2,9.505283e-05,2.000000e-05
91,6,-0.000934,3.284606e-08,1.941797e-08,7,2.000000e-08,2.724710e-01,1.000000e+00,2.749711e-03,2,2,7.340232e-05,2.000000e-05
91,8,-0.000806,3.029209e-08,1.692451e-08,6,2.000000e-08,2.517209e-01,1.000000e+00,3.523976e-03,2,2,7.945307e-05,2.000000e-05
91,9,-0.000919,3.254489e-08,1.915162e-08,4,2.000000e-08,2.601314e-01,1.000000e+00,3.010005e-03,2,2,7.688423e-05,2.000000e-05
91,10,-0.000953,3.322967e-08,1.979644e-08,7,2.000000e-08,2.743924e-01,1.000000e+00,2.673537e-03,2,2,7.288832e-05,2.000000e-05
92,2,-0.000694,2.803313e-08,1.483275e-08,6,2.000000e-08,2.079578e-01,1.000000e+00,5.375832e-03,2,2,9.617335e-05,2.000000e-05
92,5,-0.000784,2.983808e-08,1.644566e-08,6,2.000000e-08,2.598431e-01,1.000000e+00,3.421932e-03,2,2,7.696953e-05,2.000000e-05
92,6,-0.000953,3.322917e-08,1.985886e-08,7,2.000000e-08,2.525878e-01,1.000000e+00,3.072411e-03,2,2,7.918039e-05,2.000000e-05
92,10,-0.000927,3.269468e-08,1.936948e-08,7,2.000000e-08,2.389734e-01,1.000000e+00,3.446192e-03,2,2,8.369134e-05,2.000000e-05
93,1,-0.000870,3.156391e-08,1.828899e-08,3,2.000000e-08,2.254317e-01,1.000000e+00,3.982335e-03,2,2,8.871866e-05,2.000000e-05
93,2,-0.000678,2.771616e-08,1.430115e-08,2,2.000000e-08,2.677013e-01,1.000000e+00,3.663927e-03,2,2,7.471014e-05,2.000000e-05
93,3,-0.000797,3.010446e-08,1.690955e-08,1,2.000000e-08,2.067815e-01,1.000000e+00,4.888922e-03,2,2,9.672046e-05,2.000000e-05
93,5,-0.000756,2.928142e-08,1.593651e-08,4,2.000000e-08,2.447366e-01,1.000000e+00,3.881842e-03,2,2,8.172053e-05,2.000000e-05
93,8,-0.000813,3.042499e-08,1.688516e-08,7,2.000000e-08,3.214000e-01,1.000000e+00,2.349347e-03,2,2,6.222776e-05,2.000000e-05
93,10,-0.000944,3.304846e-08,1.956984e-08,3,2.000000e-08,2.926155e-01,1.000000e+00,2.419740e-03,2,2,6.834907e-05,2.000000e-05
94,1,-0.000880,3.175440e-08,1.835394e-08,6,2.000000e-08,2.625863e-01,1.000000e+00,3.068417e-03,2,2,7.616545e-05,2.000000e-05
94,2,-0.000657,2.730738e-08,1.389453e-08,4,2.000000e-08,2.669295e-01,1.000000e+00,3.772944e-03,2,2,7.492615e-05,2.000000e-05
94,4,-0.000847,3.109534e-08,1.762689e-08,4,2.000000e-08,2.883233e-01,1.000000e+00,2.711147e-03,2,2,6.936659e-05,2.000000e-05
94,5,-0.000767,2.949591e-08,1.605430e-08,5,2.000000e-08,2.775847e-01,1.000000e+00,3.127426e-03,2,2,7.205009e-05,2.000000e-05
94,6,-0.000925,3.266291e-08,1.938428e-08,6,2.000000e-08,2.263755e-01,1.000000e+00,3.775388e-03,2,2,8.834877e-05,2.000000e-05
94,9,-0.000878,3.172023e-08,1.836660e-08,6,2.000000e-08,2.473768e-01,1.000000e+00,3.393143e-03,2,2,8.084833e-05,2.000000e-05
94,10,-0.000956,3.327843e-08,2.028870e-08,3,2.000000e-08,1.705917e-01,1.000000e+00,5.780011e-03,3,3,2.000000e-03,0.000000e+00
95,3,-0.000741,2.897795e-08,1.588952e-08,1,2.000000e-08,1.862755e-01,1.000000e+00,6.065518e-03,2,2,1.073679e-04,2.000000e-05
95,5,-0.000785,2.985737e-08,1.648464e-08,1,2.000000e-08,2.533612e-01,1.000000e+00,3.562659e-03,2,2,7.893868e-05,2.000000e-05
95,6,-0.000923,3.262775e-08,1.995552e-08,3,2.000000e-08,1.342392e-01,1.000000e+00,8.252591e-03,2,2,1.489878e-04,2.000000e-05
95,7,-0.000852,3.119473e-08,1.772750e-08,8,2.000000e-08,2.878185e-01,1.000000e+00,2.705961e-03,2,2,6.948823e-05,2.000000e-05
95,8,-0.000783,2.983197e-08,1.658753e-08,3,2.000000e-08,2.179420e-01,1.000000e+00,4.554242e-03,2,2,9.176753e-05,2.000000e-05
95,9,-0.000896,3.208594e-08,1.864926e-08,4,2.000000e-08,2.757005e-01,1.000000e+00,2.787739e-03,2,2,7.254250e-05,2.000000e-05
95,10,-0.000933,3.281842e-08,1.942928e-08,1,2.000000e-08,2.587417e-01,1.000000e+00,3.001839e-03,2,2,7.729716e-05,2.000000e-05
96,6,-0.000929,3.274868e-08,1.943710e-08,6,2.000000e-08,2.351468e-01,1.000000e+00,3.532201e-03,2,2,8.505324e-05,2.000000e-05
96,7,-0.000858,3.133012e-08,1.800434e-08,7,2.000000e-08,2.391390e-01,1.000000e+00,3.651768e-03,2,2,8.363336e-05,2.000000e-05
96,8,-0.000778,2.972567e-08,1.673764e-08,8,2.000000e-08,1.703458e-01,1.000000e+00,6.688505e-03,2,2,1.174082e-04,2.000000e-05
96,10,-0.000925,3.266751e-08,1.925812e-08,2,2.000000e-08,2.657036e-01,1.000000e+00,2.889901e-03,2,2,7.527184e-05,2.000000e-05
97,1,-0.000790,2.996159e-08,1.659437e-08,3,2.000000e-08,2.516083e-01,1.000000e+00,3.584594e-03,2,2,7.948862e-05,2.000000e-05
97,3,-0.000704,2.823388e-08,1.478893e-08,3,2.000000e-08,2.788780e-01,1.000000e+00,3.328532e-03,2,2,7.171595e-05,2.000000e-05
97,5,-0.000757,2.929745e-08,1.611014e-08,3,2.000000e-08,2.051687e-01,1.000000e+00,5.144566e-03,2,2,9.748076e-05,2.000000e-05
97,6,-0.000929,3.273269e-08,1.932376e-08,3,2.000000e-08,2.655403e-01,1.000000e+00,2.884835e-03,2,2,7.531814e-05,2.000000e-05
97,7,-0.000875,3.167054e-08,1.896340e-08,7,2.000000e-08,1.374588e-01,1.000000e+00,8.292288e-03,2,2,1.454981e-04,2.000000e-05
97,9,-0.000870,3.155493e-08,1.811232e-08,6,2.000000e-08,2.779672e-01,1.000000e+00,2.817661e-03,2,2,7.195095e-05,2.000000e-05
97,10,-0.000945,3.306641e-08,1.963278e-08,4,2.000000e-08,2.745471e-01,1.000000e+00,2.689570e-03,2,2,7.284726e-05,2.000000e-05
98,1,-0.000794,3.003276e-08,1.667595e-08,2,2.000000e-08,2.483531e-01,1.000000e+00,3.648788e-03,2,2,8.053050e-05,2.000000e-05
98,3,-0.000690,2.797111e-08,1.453408e-08,2,2.000000e-08,2.758273e-01,1.000000e+00,3.440171e-03,2,2,7.250913e-05,2.000000e-05
98,4,-0.000738,2.891940e-08,1.546046e-08,7,2.000000e-08,2.844246e-01,1.000000e+00,3.101796e-03,2,2,7.031741e-05,2.000000e-05
98,5,-0.000743,2.902541e-08,1.560318e-08,3,2.000000e-08,2.703138e-01,1.000000e+00,3.348559e-03,2,2,7.398808e-05,2.000000e-05
98,7,-0.000874,3.163462e-08,1.810449e-08,8,2.000000e-08,3.164650e-01,1.000000e+00,2.268225e-03,2,2,6.319815e-05,2.000000e-05
98,8,-0.000718,2.851294e-08,1.514036e-08,6,2.000000e-08,2.533137e-01,1.000000e+00,3.825456e-03,2,2,7.895348e-05,2.000000e-05
98,9,-0.000845,3.106246e-08,1.757555e-08,8,2.000000e-08,2.962067e-01,1.000000e+00,2.597898e-03,2,2,6.752043e-05,2.000000e-05
98,10,-0.000921,3.258140e-08,1.938784e-08,4,2.000000e-08,2.064930e-01,1.000000e+00,4.403025e-03,2,2,9.685556e-05,2.000000e-05
99,1,-0.000790,2.996158e-08,1.651793e-08,1,2.000000e-08,2.783730e-01,1.000000e+00,3.038377e-03,2,2,7.184605e-05,2.000000e-05
99,4,-0.000734,2.883347e-08,1.543601e-08,3,2.000000e-08,2.615577e-01,1.000000e+00,3.569156e-03,2,2,7.646496e-05,2.000000e-05
99,7,-0.000859,3.135072e-08,1.795869e-08,5,2.000000e-08,2.597142e-01,1.000000e+00,3.183037e-03,2,2,7.700772e-05,2.000000e-05
99,8,-0.000710,2.836551e-08,1.521552e-08,1,2.000000e-08,1.976045e-01,1.000000e+00,5.716592e-03,2,2,1.012123e-04,2.000000e-05
99,9,-0.000832,3.080731e-08,1.747193e-08,7,2.000000e-08,2.419157e-01,1.000000e+00,3.670067e-03,2,2,8.267343e-05,2.000000e-05
99,10,-0.000911,3.237996e-08,1.905083e-08,6,2.000000e-08,2.401016e-01,1.000000e+00,3.464848e-03,2,2,8.329808e-05,2.000000e-05
100,1,-0.000787,2.990891e-08,1.685645e-08,5,2.000000e-08,1.802365e-01,1.000000e+00,6.101340e-03,2,2,1.109653e-04,2.000000e-05
100,6,-0.000880,3.175213e-08,1.865799e-08,6,2.000000e-08,1.872700e-01,1.000000e+00,5.316287e-03,2,2,1.067977e-04,2.000000e-05
100,8,-0.000685,2.786063e-08,1.469698e-08,4,2.000000e-08,2.003076e-01,1.000000e+00,5.750269e-03,2,2,9.984644e-05,2.000000e-05
101,3,-0.000621,2.658374e-08,1.326318e-08,7,2.000000e-08,2.376574e-01,1.000000e+00,4.744977e-03,2,2,8.415475e-05,2.000000e-05
101,4,-0.000689,2.793696e-08,1.446873e-08,5,2.000000e-08,2.882311e-01,1.000000e+00,3.212661e-03,2,2,6.938876e-05,2.000000e-05
101,6,-0.000878,3.172116e-08,1.828477e-08,3,2.000000e-08,2.755841e-01,1.000000e+00,2.836257e-03,2,2,7.257313e-05,2.000000e-05
101,9,-0.000837,3.089711e-08,1.760683e-08,6,2.000000e-08,2.294001e-01,1.000000e+00,3.987283e-03,2,2,8.718394e-05,2.000000e-05
102,4,-0.000675,2.766327e-08,1.432204e-08,4,2.000000e-08,2.436392e-01,1.000000e+00,4.273087e-03,2,2,8.208860e-05,2.000000e-05
102,6,-0.000857,3.130264e-08,1.791203e-08,5,2.000000e-08,2.592336e-01,1.000000e+00,3.199905e-03,2,2,7.715048e-05,2.000000e-05
102,7,-0.000796,3.008264e-08,1.667077e-08,1,2.000000e-08,2.665818e-01,1.000000e+00,3.241211e-03,2,2,7.502388e-05,2.000000e-05
102,10,-0.000857,3.131120e-08,1.788793e-08,8,2.000000e-08,2.706937e-01,1.000000e+00,2.977699e-03,2,2,7.388425e-05,2.000000e-05
103,1,-0.000729,2.874699e-08,1.554158e-08,4,2.000000e-08,2.090512e-01,1.000000e+00,5.135268e-03,2,2,9.567037e-05,2.000000e-05
103,4,-0.000667,2.749740e-08,1.410748e-08,1,2.000000e-08,2.590050e-01,1.000000e+00,3.913492e-03,2,2,7.721857e-05,2.000000e-05
103,6,-0.000837,3.089507e-08,1.746887e-08,4,2.000000e-08,2.717717e-01,1.000000e+00,3.017157e-03,2,2,7.359117e-05,2.000000e-05
103,7,-0.000786,2.988933e-08,1.678421e-08,1,2.000000e-08,1.892169e-01,1.000000e+00,5.672008e-03,2,2,1.056988e-04,2.000000e-05
103,10,-0.000834,3.083803e-08,1.749429e-08,5,2.000000e-08,2.443881e-01,1.000000e+00,3.604025e-03,2,2,8.183704e-05,2.000000e-05
104,4,-0.000650,2.716684e-08,1.379808e-08,3,2.000000e-08,2.520947e-01,1.000000e+00,4.168540e-03,2,2,7.933526e-05,2.000000e-05
104,6,-0.000821,3.057688e-08,1.720619e-08,5,2.000000e-08,2.527087e-01,1.000000e+00,3.453463e-03,2,2,7.914250e-05,2.000000e-05
104,7,-0.000799,3.013804e-08,1.712625e-08,2,2.000000e-08,1.738648e-01,1.000000e+00,6.372005e-03,2,2,1.150319e-04,2.000000e-05
104,9,-0.000763,2.942517e-08,1.635641e-08,1,2.000000e-08,1.829233e-01,1.000000e+00,6.101817e-03,2,2,1.093354e-04,2.000000e-05
104,10,-0.000851,3.118175e-08,1.821931e-08,2,2.000000e-08,1.667119e-01,1.000000e+00,6.483525e-03,2,2,1.199674e-04,2.000000e-05
105,1,-0.000727,2.869848e-08,1.540702e-08,4,2.000000e-08,2.297113e-01,1.000000e+00,4.432768e-03,2,2,8.706580e-05,2.000000e-05
105,2,-0.000424,2.263694e-08,9.191061e-09,6,2.000000e-08,2.792398e-01,1.000000e+00,5.036682e-03,2,2,7.162302e-05,2.000000e-05
105,5,-0.000601,2.618326e-08,1.284860e-08,4,2.000000e-08,2.417071e-01,1.000000e+00,4.741043e-03,2,2,8.274476e-05,2.000000e-05
105,6,-0.000813,3.042801e-08,1.723662e-08,2,2.000000e-08,2.060315e-01,1.000000e+00,4.844397e-03,2,2,9.707254e-05,2.000000e-05
105,7,-0.000783,2.982209e-08,1.672528e-08,7,2.000000e-08,1.877412e-01,1.000000e+00,5.758256e-03,2,2,1.065296e-04,2.000000e-05
105,10,-0.000862,3.139696e-08,1.829526e-08,7,2.000000e-08,1.886073e-01,1.000000e+00,5.335599e-03,2,2,1.060405e-04,2.000000e-05
106,1,-0.000700,2.815249e-08,1.469752e-08,3,2.000000e-08,2.828247e-01,1.000000e+00,3.269702e-03,2,2,7.071516e-05,2.000000e-05
106,2,-0.000409,2.234783e-08,8.896712e-09,4,2.000000e-08,2.812950e-01,1.000000e+00,5.126923e-03,2,2,7.109973e-05,2.000000e-05
106,3,-0.000565,2.547085e-08,1.203433e-08,5,2.000000e-08,2.756372e-01,1.000000e+00,4.052848e-03,2,2,7.255915e-05,2.000000e-05
106,7,-0.000764,2.944044e-08,1.605878e-08,2,2.000000e-08,2.562591e-01,1.000000e+00,3.572553e-03,2,2,7.804602e-05,2.000000e-05
106,8,-0.000485,2.385741e-08,1.058434e-08,1,2.000000e-08,2.249600e-01,1.000000e+00,6.265551e-03,2,2,8.890468e-05,2.000000e-05
106,9,-0.000737,2.890051e-08,1.545428e-08,2,2.000000e-08,2.793751e-01,1.000000e+00,3.196210e-03,2,2,7.158835e-05,2.000000e-05
106,10,-0.000873,3.161327e-08,1.825623e-08,8,2.000000e-08,2.484270e-01,1.000000e+00,3.385514e-03,2,2,8.050653e-05,2.000000e-05
107,1,-0.000689,2.793996e-08,1.453562e-08,7,2.000000e-08,2.639320e-01,1.000000e+00,3.699094e-03,2,2,7.577709e-05,2.000000e-05
107,3,-0.000556,2.527765e-08,1.176005e-08,3,2.000000e-08,3.103109e-01,1.000000e+00,3.420204e-03,2,2,6.445150e-05,2.000000e-05
107,4,-0.000621,2.658355e-08,1.344766e-08,4,2.000000e-08,1.948888e-01,1.000000e+00,6.445497e-03,2,2,1.026226e-04,2.000000e-05
107,5,-0.000545,2.507180e-08,1.179368e-08,5,2.000000e-08,2.262454e-01,1.000000e+00,5.667180e-03,2,2,8.839957e-05,2.000000e-05
107,6,-0.000756,2.927454e-08,1.582160e-08,5,2.000000e-08,2.820205e-01,1.000000e+00,3.084213e-03,2,2,7.091683e-05,2.000000e-05
107,7,-0.000757,2.930379e-08,1.610224e-08,8,2.000000e-08,2.082117e-01,1.000000e+00,5.025119e-03,2,2,9.605611e-05,2.000000e-05
107,8,-0.000496,2.407574e-08,1.084470e-08,2,2.000000e-08,2.148062e-01,1.000000e+00,6.601185e-03,2,2,9.310718e-05,2.000000e-05
107,9,-0.000714,2.844596e-08,1.508077e-08,5,2.000000e-08,2.509650e-01,1.000000e+00,3.897756e-03,2,2,7.969239e-05,2.000000e-05
108,3,-0.000528,2.472134e-08,1.152042e-08,5,2.000000e-08,2.080763e-01,1.000000e+00,6.598085e-03,2,2,9.611860e-05,2.000000e-05
108,4,-0.000595,2.605829e-08,1.289110e-08,4,2.000000e-08,2.010206e-01,1.000000e+00,6.352633e-03,2,2,9.949232e-05,2.000000e-05
108,5,-0.000564,2.544655e-08,1.200607e-08,4,2.000000e-08,2.771505e-01,1.000000e+00,4.025429e-03,2,2,7.216296e-05,2.000000e-05
108,8,-0.000502,2.420080e-08,1.113179e-08,8,2.000000e-08,1.829645e-01,1.000000e+00,8.269876e-03,2,2,1.093108e-04,2.000000e-05
108,9,-0.000693,2.802081e-08,1.480274e-08,1,2.000000e-08,2.118550e-01,1.000000e+00,5.225748e-03,2,2,9.440419e-05,2.000000e-05
109,1,-0.000619,2.655082e-08,1.308224e-08,5,2.000000e-08,2.883772e-01,1.000000e+00,3.503054e-03,2,2,6.935361e-05,2.000000e-05
109,4,-0.000584,2.585205e-08,1.272395e-08,5,2.000000e-08,1.934225e-01,1.000000e+00,6.817967e-03,2,2,1.034006e-04,2.000000e-05
109,5,-0.000567,2.550326e-08,1.196937e-08,4,2.000000e-08,3.183571e-01,1.000000e+00,3.232569e-03,2,2,6.282255e-05,2.000000e-05
109,7,-0.000704,2.824895e-08,1.490833e-08,8,2.000000e-08,2.434595e-01,1.000000e+00,4.137903e-03,2,2,8.214917e-05,2.000000e-05
109,8,-0.000496,2.407396e-08,1.075619e-08,7,2.000000e-08,2.368697e-01,1.000000e+00,5.694836e-03,2,2,8.443460e-05,2.000000e-05
110,3,-0.000528,2.471229e-08,1.148968e-08,3,2.000000e-08,2.128775e-01,1.000000e+00,6.379813e-03,2,2,9.395077e-05,2.000000e-05
110,5,-0.000563,2.542035e-08,1.207420e-08,2,2.000000e-08,2.451089e-01,1.000000e+00,4.885226e-03,2,2,8.159637e-05,2.000000e-05
110,6,-0.000672,2.760114e-08,1.407014e-08,3,2.000000e-08,3.168977e-01,1.000000e+00,2.821118e-03,2,2,6.311184e-05,2.000000e-05
110,7,-0.000706,2.828353e-08,1.516993e-08,1,2.000000e-08,1.907463e-01,1.000000e+00,6.059200e-03,2,2,1.048513e-04,2.000000e-05
110,8,-0.000512,2.441075e-08,1.115434e-08,2,2.000000e-08,2.208231e-01,1.000000e+00,6.172210e-03,2,2,9.057023e-05,2.000000e-05
110,9,-0.000645,2.706870e-08,1.382431e-08,8,2.000000e-08,2.179331e-01,1.000000e+00,5.276889e-03,2,2,9.177130e-05,2.000000e-05
111,1,-0.000604,2.623434e-08,1.279777e-08,7,2.000000e-08,2.756572e-01,1.000000e+00,3.841847e-03,2,2,7.255388e-05,2.000000e-05
111,2,-0.000249,1.888894e-08,6.161170e-09,7,2.000000e-08,1.690506e-01,1.000000e+00,1.543543e-02,2,2,1.183078e-04,2.000000e-05
111,3,-0.000530,2.476564e-08,1.142945e-08,6,2.000000e-08,2.421531e-01,1.000000e+00,5.219787e-03,2,2,8.259237e-05,2.000000e-05
111,5,-0.000549,2.514356e-08,1.180645e-08,2,2.000000e-08,2.424249e-01,1.000000e+00,5.068332e-03,2,2,8.249979e-05,2.000000e-05
111,7,-0.000714,2.843333e-08,1.500598e-08,2,2.000000e-08,2.721968e-01,1.000000e+00,3.421694e-03,2,2,7.347624e-05,2.000000e-05
111,10,-0.000717,2.850321e-08,1.515266e-08,1,2.000000e-08,2.464380e-01,1.000000e+00,4.001170e-03,2,2,8.115631e-05,2.000000e-05
112,1,-0.000614,2.644646e-08,1.331826e-08,7,2.000000e-08,1.934403e-01,1.000000e+00,6.571680e-03,2,2,1.033911e-04,2.000000e-05
112,2,-0.000225,1.826957e-08,5.273823e-09,2,2.000000e-08,2.598927e-01,1.000000e+00,9.422272e-03,2,2,7.695485e-05,2.000000e-05
112,4,-0.000508,2.432955e-08,1.106362e-08,1,2.000000e-08,2.231675e-01,1.000000e+00,6.111771e-03,2,2,8.961876e-05,2.000000e-05
112,7,-0.000701,2.819113e-08,1.486179e-08,3,2.000000e-08,2.401632e-01,1.000000e+00,4.243046e-03,2,2,8.327670e-05,2.000000e-05
113,2,-0.000245,1.877755e-08,5.770845e-09,4,2.000000e-08,2.271935e-01,1.000000e+00,1.060447e-02,2,2,8.803067e-05,2.000000e-05
113,3,-0.000471,2.358826e-08,1.010604e-08,3,2.000000e-08,2.941642e-01,1.000000e+00,4.261881e-03,2,2,6.798924e-05,2.000000e-05
113,5,-0.000485,2.385522e-08,1.049310e-08,6,2.000000e-08,2.500022e-01,1.000000e+00,5.338699e-03,2,2,7.999929e-05,2.000000e-05
113,6,-0.000631,2.677384e-08,1.357323e-08,6,2.000000e-08,2.080085e-01,1.000000e+00,5.771965e-03,2,2,9.614995e-05,2.000000e-05
113,8,-0.000487,2.390288e-08,1.057997e-08,3,2.000000e-08,2.383220e-01,1.000000e+00,5.720228e-03,2,2,8.392009e-05,2.000000e-05
113,10,-0.000698,2.812710e-08,1.499394e-08,2,2.000000e-08,1.943716e-01,1.000000e+00,5.936354e-03,2,2,1.028957e-04,2.000000e-05
114,2,-0.000249,1.889383e-08,5.748630e-09,1,2.000000e-08,2.608687e-01,1.000000e+00,8.623689e-03,2,2,7.666692e-05,2.000000e-05
114,5,-0.000479,2.374064e-08,1.021731e-08,6,2.000000e-08,3.130963e-01,1.000000e+00,3.825516e-03,2,2,6.387812e-05,2.000000e-05
114,7,-0.000709,2.835105e-08,1.540912e-08,8,2.000000e-08,1.639086e-01,1.000000e+00,7.542402e-03,2,2,1.220192e-04,2.000000e-05
114,9,-0.000545,2.506984e-08,1.165129e-08,2,2.000000e-08,2.689738e-01,1.000000e+00,4.336089e-03,2,2,7.435669e-05,2.000000e-05
115,2,-0.000228,1.835105e-08,5.329898e-09,3,2.000000e-08,2.614085e-01,1.000000e+00,9.244114e-03,2,2,7.650860e-05,2.000000e-05
115,6,-0.000609,2.633701e-08,1.314117e-08,3,2.000000e-08,2.069797e-01,1.000000e+00,5.972415e-03,2,2,9.662785e-05,2.000000e-05
115,8,-0.000444,2.304189e-08,9.655120e-09,6,2.000000e-08,2.579521e-01,1.000000e+00,5.463153e-03,2,2,7.753379e-05,2.000000e-05
116,4,-0.000459,2.333290e-08,1.026030e-08,5,2.000000e-08,1.835684e-01,1.000000e+00,8.798033e-03,2,2,1.089512e-04,2.000000e-05
116,5,-0.000496,2.407392e-08,1.081498e-08,5,2.000000e-08,2.214431e-01,1.000000e+00,6.307036e-03,2,2,9.031664e-05,2.000000e-05
116,6,-0.000599,2.614582e-08,1.305941e-08,4,2.000000e-08,1.859248e-01,1.000000e+00,7.097095e-03,2,2,1.075704e-04,2.000000e-05
116,7,-0.000677,2.770932e-08,1.422995e-08,2,2.000000e-08,2.929386e-01,1.000000e+00,3.173977e-03,2,2,6.827369e-05,2.000000e-05
116,9,-0.000513,2.442904e-08,1.146412e-08,3,2.000000e-08,1.670571e-01,1.000000e+00,9.236664e-03,2,2,1.197196e-04,2.000000e-05
117,4,-0.000445,2.306848e-08,1.023899e-08,4,2.000000e-08,1.500797e-01,1.000000e+00,1.175866e-02,2,2,1.332625e-04,2.000000e-05
117,5,-0.000472,2.360063e-08,1.012583e-08,1,2.000000e-08,2.909908e-01,1.000000e+00,4.327983e-03,2,2,6.873069e-05,2.000000e-05
117,7,-0.000654,2.724536e-08,1.370751e-08,5,2.000000e-08,3.203739e-01,1.000000e+00,2.836674e-03,2,2,6.242706e-05,2.000000e-05
117,10,-0.000613,2.641723e-08,1.338702e-08,6,2.000000e-08,1.766942e-01,1.000000e+00,7.519215e-03,2,2,1.131899e-04,2.000000e-05
118,1,-0.000444,2.304232e-08,9.562062e-09,5,2.000000e-08,2.933187e-01,1.000000e+00,4.499167e-03,2,2,6.818523e-05,2.000000e-05
118,2,-0.000179,1.692261e-08,4.258500e-09,4,2.000000e-08,2.946213e-01,1.000000e+00,9.634346e-03,2,2,6.788376e-05,2.000000e-05
118,3,-0.000313,2.039587e-08,7.281158e-09,3,2.000000e-08,1.972273e-01,1.000000e+00,1.060352e-02,2,2,1.014058e-04,2.000000e-05
118,5,-0.000466,2.348691e-08,1.026032e-08,1,2.000000e-08,2.137845e-01,1.000000e+00,6.968468e-03,2,2,9.355214e-05,2.000000e-05
118,6,-0.000568,2.551696e-08,1.220918e-08,6,2.000000e-08,2.341004e-01,1.000000e+00,5.211622e-03,2,2,8.543342e-05,2.000000e-05
118,7,-0.000673,2.761306e-08,1.420287e-08,3,2.000000e-08,2.659835e-01,1.000000e+00,3.724724e-03,2,2,7.519263e-05,2.000000e-05
118,8,-0.000403,2.222196e-08,8.787689e-09,1,2.000000e-08,2.747851e-01,1.000000e+00,5.377859e-03,2,2,7.278414e-05,2.000000e-05
119,2,-0.000188,1.719979e-08,4.559803e-09,7,2.000000e-08,2.495806e-01,1.000000e+00,1.156196e-02,2,2,8.013444e-05,2.000000e-05
119,3,-0.000302,2.013677e-08,6.845224e-09,1,2.000000e-08,2.457163e-01,1.000000e+00,8.026093e-03,2,2,8.139468e-05,2.000000e-05
119,4,-0.000401,2.218202e-08,8.693364e-09,7,2.000000e-08,2.969754e-01,1.000000e+00,4.810184e-03,2,2,6.734563e-05,2.000000e-05
119,5,-0.000485,2.386548e-08,1.037034e-08,5,2.000000e-08,2.998614e-01,1.000000e+00,4.040271e-03,2,2,6.669747e-05,2.000000e-05
119,6,-0.000562,2.540559e-08,1.197485e-08,1,2.000000e-08,2.734553e-01,1.000000e+00,4.122883e-03,2,2,7.313810e-05,2.000000e-05
119,8,-0.000395,2.205963e-08,8.933643e-09,3,2.000000e-08,1.930267e-01,1.000000e+00,9.165019e-03,2,2,1.036126e-04,2.000000e-05
119,9,-0.000457,2.331058e-08,9.796140e-09,4,2.000000e-08,3.087990e-01,1.000000e+00,4.060894e-03,2,2,6.476706e-05,2.000000e-05
119,10,-0.000569,2.554740e-08,1.206923e-08,2,2.000000e-08,2.924222e-01,1.000000e+00,3.675491e-03,2,2,6.839426e-05,2.000000e-05
120,5,-0.000458,2.332754e-08,1.013354e-08,1,2.000000e-08,2.065879e-01,1.000000e+00,7.426709e-03,2,2,9.681109e-05,2.000000e-05
120,7,-0.000658,2.732904e-08,1.394051e-08,4,2.000000e-08,2.585365e-01,1.000000e+00,3.964931e-03,2,2,7.735850e-05,2.000000e-05
